data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2026-08-20 01:58:08.516640;6581;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0840;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6407;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0I53;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3316;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1024;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6610;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1164;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4403;VIACAO ALTO PETROPOLIS LTDA;IXC1456;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4476;VIACAO ALTO PETROPOLIS LTDA;IXC1485;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4823;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1740;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1219;TRANSPORTES COLETIVOS TREVO LTDA;IXC1964;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1004;TRANSPORTES COLETIVOS TREVO LTDA;IXC2029;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1016;TRANSPORTES COLETIVOS TREVO LTDA;IRL7271;M. BENZ;OF 1722M                                          ;2010-12-21;2010;DIESEL
2026-08-20 01:58:08.516640;4505;VIACAO ALTO PETROPOLIS LTDA;IXC1478;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1103;TRANSPORTES COLETIVOS TREVO LTDA;ISM8198;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;2196;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9294;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;2037;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8256;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2026-08-20 01:58:08.516640;2328;VIACAO BELEM NOVO LTDA;ITW8892;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;6684;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1184;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6132;AUTO VIACAO NAVEGANTES LTDA;IXC1791;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2150;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC0103;M. BENZ;O-500M                                            ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;1130;TRANSPORTES COLETIVOS TREVO LTDA;IXB9413;M. BENZ;O500MA                                            ;2016-02-10;2015;DIESEL
2026-08-20 01:58:08.516640;6495;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1863;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6641;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2056;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6402;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW3337;M. BENZ;OF 1721                                           ;2018-10-30;2018;DIESEL
2026-08-20 01:58:08.516640;6640;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B64;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;6123;AUTO VIACAO NAVEGANTES LTDA;IXC1698;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6421;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0F15;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2026-08-20 01:58:08.516640;3346;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ4F20;M. BENZ;OF1519;2019-10-25;2019;DIESEL
2026-08-20 01:58:08.516640;16;CARRIS PORTO-ALEGRENSE LTDA;JAC7I49;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;46;CARRIS PORTO-ALEGRENSE LTDA;JAC7H98;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;2495;RESTINGA TRANSPORTES COLETIVOS LTDA;ISM9437;M. BENZ;O-500M                                            ;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;6451;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0867;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3331;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1028;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2399;VIACAO BELEM NOVO LTDA;IXC1033;M. BENZ;O500MA                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3318;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1130;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4475;VIACAO ALTO PETROPOLIS LTDA;IXC1419;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;852;CARRIS PORTO-ALEGRENSE LTDA;IWH8237;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2026-08-20 01:58:08.516640;2363;VIACAO BELEM NOVO LTDA;ITW8932;M. BENZ;O500MA                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;868;CARRIS PORTO-ALEGRENSE LTDA;IWH9703;VOLVO                                             ;B290R                                             ;2015-02-05;2014;DIESEL
2026-08-20 01:58:08.516640;6467;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0802;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3311;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0894;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2432;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0897;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6624;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0921;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6612;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1161;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4511;VIACAO ALTO PETROPOLIS LTDA;IXC1438;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2374;VIACAO BELEM NOVO LTDA;IXC0280;M. BENZ;O 500                                             ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;2367;VIACAO BELEM NOVO LTDA;IXC0285;M. BENZ;O 500                                             ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;2450;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0994;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2453;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1005;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6580;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1103;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4503;VIACAO ALTO PETROPOLIS LTDA;IXC1484;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4509;VIACAO ALTO PETROPOLIS LTDA;IXC1499;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1105;TRANSPORTES COLETIVOS TREVO LTDA;IXC1J25;M. BENZ;O 500                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2159;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9293;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;2418;RESTINGA TRANSPORTES COLETIVOS LTDA;IXB9414;M. BENZ;O500MA                                            ;2016-02-10;2015;DIESEL
2026-08-20 01:58:08.516640;3343;SUDESTE TRANSPORTES COLETIVOS LTDA;IXD9065;M. BENZ;O500MA                                            ;2016-03-24;2015;DIESEL
2026-08-20 01:58:08.516640;6111;AUTO VIACAO NAVEGANTES LTDA;IYW2129;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;839;CARRIS PORTO-ALEGRENSE LTDA;IWH9650;VOLVO                                             ;B290R                                             ;2015-02-05;2014;DIESEL
2026-08-20 01:58:08.516640;844;CARRIS PORTO-ALEGRENSE LTDA;IWH9780;VOLVO                                             ;B290R                                             ;2015-02-06;2014;DIESEL
2026-08-20 01:58:08.516640;3307;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0863;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2446;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0874;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2430;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0998;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3312;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1006;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1191;TRANSPORTES COLETIVOS TREVO LTDA;IXC1021;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3322;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1031;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6761;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1242;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2300;VIACAO BELEM NOVO LTDA;IXC1607;M. BENZ;O500MA                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2352;VIACAO BELEM NOVO LTDA;IXC1624;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;4820;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1731;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1177;TRANSPORTES COLETIVOS TREVO LTDA;IXC1934;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;832;CARRIS PORTO-ALEGRENSE LTDA;IWI8812;VOLVO                                             ;B340MA                                            ;2015-02-20;2014;DIESEL
2026-08-20 01:58:08.516640;871;CARRIS PORTO-ALEGRENSE LTDA;IWH9661;VOLVO                                             ;B290R                                             ;2015-02-06;2014;DIESEL
2026-08-20 01:58:08.516640;796;CARRIS PORTO-ALEGRENSE LTDA;ITA9I91;M. BENZ;O-500M                                            ;2012-05-04;2011;DIESEL
2026-08-20 01:58:08.516640;1136;TRANSPORTES COLETIVOS TREVO LTDA;IXC1018;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6645;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1453;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4510;VIACAO ALTO PETROPOLIS LTDA;IXC1472;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6124;AUTO VIACAO NAVEGANTES LTDA;IXC1808;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6563;NORTRAN TRANSPORTES COLETIVOS LTDA;IUL9F21;M. BENZ;O500MA                                            ;2013-06-29;2012;DIESEL
2026-08-20 01:58:08.516640;6767;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC2733;M. BENZ;O500MA                                            ;2016-02-17;2015;DIESEL
2026-08-20 01:58:08.516640;1143;TRANSPORTES COLETIVOS TREVO LTDA;IXC1935;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2348;VIACAO BELEM NOVO LTDA;IXB9714;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6609;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1155;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;95;CARRIS PORTO-ALEGRENSE LTDA;JAD8G58;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6125;AUTO VIACAO NAVEGANTES LTDA;IXC1804;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1125;TRANSPORTES COLETIVOS TREVO LTDA;IXC1998;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6652;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2063;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;4847;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1592;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1044;TRANSPORTES COLETIVOS TREVO LTDA;ISM8188;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;829;CARRIS PORTO-ALEGRENSE LTDA;IWH9808;VOLVO                                             ;B340MA                                            ;2015-02-24;2014;DIESEL
2026-08-20 01:58:08.516640;6412;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0934;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1115;TRANSPORTES COLETIVOS TREVO LTDA;IXC0939;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1110;TRANSPORTES COLETIVOS TREVO LTDA;IXC0J43;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3313;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1364;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4822;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1595;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2449;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0907;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1071;TRANSPORTES COLETIVOS TREVO LTDA;IXC1037;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2298;VIACAO BELEM NOVO LTDA;IXC1048;M. BENZ;O500MA                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6617;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1143;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3526;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;IXC1147;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6733;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1237;M. BENZ;O-500M                                            ;2016-02-18;2015;DIESEL
2026-08-20 01:58:08.516640;4504;VIACAO ALTO PETROPOLIS LTDA;IXC1426;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4411;VIACAO ALTO PETROPOLIS LTDA;IXC1451;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2451;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1930;VW;17230                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2153;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9282;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;2194;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9452;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;2129;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8177;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;6469;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0818;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2444;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0893;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1155;TRANSPORTES COLETIVOS TREVO LTDA;IXC0941;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3302;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1104;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4802;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1589;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6139;AUTO VIACAO NAVEGANTES LTDA;IXC1758;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6710;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITR7984;M. BENZ;OF 1721                                           ;2012-11-07;2012;DIESEL
2026-08-20 01:58:08.516640;6414;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0896;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6628;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0936;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3338;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1128;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6754;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1219;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4402;VIACAO ALTO PETROPOLIS LTDA;IXC1465;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2351;VIACAO BELEM NOVO LTDA;IXC1597;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2233;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC2614;M. BENZ;O500MA                                            ;2016-02-17;2015;DIESEL
2026-08-20 01:58:08.516640;6473;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0849;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6633;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0876;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4507;VIACAO ALTO PETROPOLIS LTDA;IXC1437;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3309;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0967;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2435;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1932;M. BENZ;17230                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1093;TRANSPORTES COLETIVOS TREVO LTDA;ISM8195;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;6608;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1229;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;2149;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9302;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;3329;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1201;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3330;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC2034;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2343;VIACAO BELEM NOVO LTDA;IXB9709;M. BENZ;OF 1721                                           ;2016-02-11;2015;ÁLCOOL-GASOLINA
2026-08-20 01:58:08.516640;6630;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW0633;M. BENZ;OF 1721                                           ;2018-10-26;2018;DIESEL
2026-08-20 01:58:08.516640;6686;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2066;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;28;CARRIS PORTO-ALEGRENSE LTDA;JAC8D89;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;5;CARRIS PORTO-ALEGRENSE LTDA;JAD0B87;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;65;CARRIS PORTO-ALEGRENSE LTDA;JAD8B48;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;58;CARRIS PORTO-ALEGRENSE LTDA;JAD8C13;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;3349;SUDESTE TRANSPORTES COLETIVOS LTDA;JBJ3F89;M. BENZ;OF 1721                                           ;2022-06-21;2021;DIESEL
2026-08-20 01:58:08.516640;1021;TRANSPORTES COLETIVOS TREVO LTDA;IXC2032;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2236;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9463;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;23;CARRIS PORTO-ALEGRENSE LTDA;JAC7I18;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;61;CARRIS PORTO-ALEGRENSE LTDA;JAD8J30;M. BENZ;OF 1721L;2020-08-17;2020;DIESEL
2026-08-20 01:58:08.516640;6689;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBR2H34;M. BENZ;OF 1721                                           ;2022-08-23;2022;DIESEL
2026-08-20 01:58:08.516640;6648;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBR8B06;M. BENZ;OF 1721                                           ;2022-08-23;2022;DIESEL
2026-08-20 01:58:08.516640;6597;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV9J87;M. BENZ;OF 1721L;2023-03-16;2022;DIESEL
2026-08-20 01:58:08.516640;2415;RESTINGA TRANSPORTES COLETIVOS LTDA;ISP9C10;M. BENZ;O500MA                                            ;2011-12-22;2011;DIESEL
2026-08-20 01:58:08.516640;2433;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0993;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1102;TRANSPORTES COLETIVOS TREVO LTDA;IXC2021;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1220;TRANSPORTES COLETIVOS TREVO LTDA;IXC1950;VW;17230                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2330;VIACAO BELEM NOVO LTDA;IXB9593;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6696;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B30;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;6493;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1868;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6142;AUTO VIACAO NAVEGANTES LTDA;IXC1738;M. BENZ;OF 1721                                           ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;2434;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC1927;VW;17230                                             ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;1124;TRANSPORTES COLETIVOS TREVO LTDA;IXC2017;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2026-08-20 01:58:08.516640;6611;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2055;M. BENZ;OF1724                                            ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6772;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2067;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6655;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B80;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;6662;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2F32;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;2362;VIACAO BELEM NOVO LTDA;IZP9D71;M. BENZ;OF 1721                                           ;2019-10-15;2019;DIESEL
2026-08-20 01:58:08.516640;64;CARRIS PORTO-ALEGRENSE LTDA;JAC8D39;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;2161;VIACAO TERESOPOLIS CAVALHADA LTDA;JBU9H64;M. BENZ;OF 1721L;2022-12-02;2022;DIESEL
2026-08-20 01:58:08.516640;6595;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV0F82;M. BENZ;OF 1721L;2023-02-23;2022;DIESEL
2026-08-20 01:58:08.516640;6736;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBV6H40;M. BENZ;OF 1721                                           ;2023-03-09;2022;DIESEL
2026-08-20 01:58:08.516640;2154;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9287;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;1137;TRANSPORTES COLETIVOS TREVO LTDA;IXB9F98;M. BENZ;O500MA                                            ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6404;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1869;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;17;CARRIS PORTO-ALEGRENSE LTDA;JAC7I84;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;32;CARRIS PORTO-ALEGRENSE LTDA;JAC8D90;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;96;CARRIS PORTO-ALEGRENSE LTDA;JAD8B90;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;2314;VIACAO BELEM NOVO LTDA;JBW9E15;M. BENZ;OF 1721                                           ;2023-04-04;2022;DIESEL
2026-08-20 01:58:08.516640;3360;SUDESTE TRANSPORTES COLETIVOS LTDA;JBX4D72;M. BENZ;OF 1721                                           ;2023-04-13;2022;DIESEL
